UserID,ItemID,Rate,TypeItem
15127,iec,2,Bad
14829,fhc,4,Bad
12124,dee,2,Good
12128,fgi,4,Bad
13966,iag,4,Bad
19793,hcg,4,Good
12708,icd,3,Good
19954,ibf,3,Bad
13277,aig,2,Good
12147,fhe,1,Good
15561,geg,3,Good
12949,gbh,2,Bad
14911,gde,3,Good
18608,gga,5,Bad
11358,hha,1,Good
12101,aea,3,Bad
16991,ieb,2,Bad
18120,igd,5,Good
16403,ehi,2,Good
13677,bch,2,Good
16717,bhh,2,Good
15362,egg,1,Bad
11289,gci,4,Bad
18110,eeh,1,Bad
17159,bdg,1,Good
15545,bei,1,Good
10055,iba,4,Bad
13548,ihd,1,Good
13961,bea,4,Bad
16432,aec,5,Good
17935,fag,1,Good
14367,iha,4,Bad
19566,gaa,2,Bad
17076,gdh,1,Bad
12471,ghi,2,Good
14831,aaa,3,Bad
15411,bcd,5,Good
11748,haf,4,Bad
13510,fbc,3,Good
14883,aga,4,Bad
10957,aff,2,Bad
12835,aeb,3,Bad
14708,gfe,4,Bad
11673,fai,4,Bad
11767,gag,4,Good
13892,gaa,1,Bad
10591,efd,2,Bad
11565,fbd,4,Bad
16468,dcg,3,Bad
15111,dch,2,Bad
19038,dac,5,Bad
17511,ihi,5,Good
10471,ada,1,Bad
19713,cgh,2,Good
11332,dhi,4,Bad
19027,ida,2,Good
16534,ddd,4,Good
16273,hfg,4,Good
13671,bhb,4,Good
15862,iba,2,Bad
16957,adf,4,Bad
19836,fhe,3,Bad
16982,chg,1,Bad
17672,cdi,1,Good
12903,iae,5,Good
10741,bhd,4,Bad
11513,ega,3,Good
15995,fbe,1,Good
13065,bah,2,Bad
18462,eee,3,Good
12089,iea,4,Bad
15732,adf,3,Bad
13500,eca,4,Bad
18705,cff,4,Bad
18057,fig,1,Good
10437,cdc,3,Bad
16619,eag,1,Good
13942,ccc,2,Good
18300,beb,5,Good
18460,ccc,5,Bad
11698,hhb,4,Bad
10407,aha,4,Bad
19684,aci,3,Good
16972,eed,3,Bad
12601,gff,3,Bad
15090,bag,1,Bad
10915,iih,5,Good
16839,ded,5,Bad
18925,ebg,2,Good
10766,cib,3,Bad
11744,dfa,5,Bad
17077,eaf,2,Bad
19268,agf,4,Good
13593,abb,5,Bad
11154,dab,5,Bad
12745,ibi,1,Good
15203,bic,1,Good
17380,fif,1,Good
15712,fcg,2,Bad
18335,bih,1,Good
11693,idh,2,Bad
17810,hge,2,Bad
16232,gfg,4,Good
12189,dhe,4,Good
10394,fei,5,Bad
12281,gdh,4,Bad
12202,fce,1,Good
11004,deh,2,Good
18246,eag,2,Good
11130,ica,4,Bad
17471,eag,1,Good
12396,bee,4,Bad
18959,fde,3,Good
19808,bee,2,Bad
11460,fia,2,Good
16556,dba,5,Bad
12687,dab,4,Good
16795,eah,4,Bad
11334,cbg,1,Good
12731,aah,1,Good
18798,hfb,4,Bad
16266,ehf,4,Bad
11584,gfb,2,Good
17189,hdd,5,Bad
12198,fei,3,Bad
10728,dii,5,Bad
14826,iff,3,Good
10805,fgd,5,Bad
17486,aih,5,Bad
15519,ccc,1,Good
10709,gci,5,Good
17993,gee,3,Good
12157,hgi,1,Good
12602,cca,1,Bad
11719,bac,1,Good
18216,ddd,5,Good
17163,gdi,2,Good
10991,fii,4,Good
15746,ged,2,Bad
18221,dgg,2,Bad
11528,chb,1,Bad
12291,aec,4,Bad
14268,fhg,5,Bad
17121,cdc,3,Good
13244,agc,2,Bad
16175,bhe,5,Bad
17686,eib,4,Bad
10304,iic,2,Good
15897,gii,1,Good
18088,fhe,5,Bad
19089,fha,3,Good
17946,dad,1,Bad
10278,hcb,2,Good
11440,cif,3,Bad
12104,aag,3,Good
16213,hfb,4,Good
11143,cdf,5,Good
14508,ggi,5,Good
17166,ifa,5,Good
12458,dcf,3,Good
17748,ggf,4,Bad
11546,bbd,5,Bad
16922,bfi,5,Bad
14208,gah,4,Good
17651,ahe,1,Good
16450,bgd,5,Bad
16716,fbd,2,Bad
17446,cee,2,Good
13724,dab,1,Good
11577,aae,2,Good
14727,abd,2,Bad
10037,ehc,5,Bad
13419,ibf,3,Good
10169,aia,5,Good
13784,ehb,5,Good
12057,cbb,1,Bad
12321,dhh,3,Bad
14487,ggd,2,Bad
12123,iie,5,Bad
17252,fba,5,Good
14890,hie,1,Bad
12985,ceh,1,Good
18517,bff,3,Good
16088,dfh,4,Bad
12647,gah,4,Good
15138,hab,2,Bad
10165,acb,1,Good
18584,fcf,5,Bad
10869,hbd,2,Good
12154,aca,5,Good
16565,hdi,1,Good
13959,fgd,2,Bad
14052,afb,1,Bad
11829,dif,2,Bad
16722,dea,2,Bad
17020,aab,3,Bad
19887,eae,2,Good
11677,abb,2,Good
10771,haa,5,Good
11164,dfe,1,Good
18903,aih,2,Good
18466,bcf,3,Bad
17859,ici,1,Good
16358,bbg,5,Good
18055,dfb,1,Bad
16998,adg,4,Bad
18333,hid,5,Good
13271,ffb,1,Bad
15775,cih,2,Bad
17509,hef,3,Good
13906,ggh,5,Good
18941,hdg,5,Bad
17800,fdi,2,Bad
18488,dic,2,Good
19176,cdb,1,Bad
14506,bbh,2,Bad
17806,dge,1,Bad
16328,efc,3,Good
15422,cde,3,Bad
18317,cch,3,Good
18222,bbd,2,Bad
19292,bbc,5,Bad
17931,ggb,1,Good
19279,ggh,4,Good
12094,gea,1,Good
17266,hch,5,Good
12376,gdi,4,Bad
13204,fhf,3,Bad
15033,geh,5,Good
16597,cgh,1,Bad
18534,cda,1,Bad
17506,eae,5,Good
16538,dgh,3,Good
14730,eac,3,Bad
15362,hgc,3,Bad
10299,ddd,2,Bad
12975,ibg,2,Bad
15043,che,1,Good
11170,dbi,5,Good
19652,gff,2,Bad
12127,adg,4,Good
12407,bdh,5,Bad
15844,eed,1,Bad
16117,age,1,Bad
16367,fid,5,Bad
13874,iig,2,Good
11178,add,4,Bad
15758,edb,1,Good
16946,bda,4,Good
12106,dhc,5,Good
14803,bib,5,Bad
17490,gdi,4,Good
19195,hfd,5,Bad
19202,hcc,4,Bad
11110,dfc,2,Good
18662,bec,5,Bad
14397,fca,2,Good
19126,baf,1,Bad
12609,hef,5,Bad
18400,bhe,1,Good
10347,add,2,Good
17714,hbd,1,Bad
15395,cbe,3,Good
17017,hhc,5,Good
12009,ige,1,Bad
15106,cgb,2,Bad
12008,icb,5,Bad
16112,dfi,3,Bad
19636,bhe,5,Bad
11379,hfe,3,Bad
16163,gai,1,Good
17382,ibi,5,Bad
19792,egi,1,Bad
17773,dba,4,Bad
12414,ghb,2,Bad
18987,fbe,2,Bad
16346,ieh,4,Good
13575,ffc,3,Bad
10844,cib,3,Good
19919,fcb,2,Good
14617,aac,5,Good
13787,bbh,3,Bad
11759,gaf,1,Bad
12404,cfe,1,Good
12204,bbf,5,Bad
10352,ahi,2,Bad
10073,gbe,3,Bad
14492,ida,4,Bad
19159,afc,3,Bad
18700,gbh,4,Bad
11941,hie,2,Good
18362,aca,2,Good
12424,acg,4,Good
18035,gia,2,Bad
14785,fdd,4,Bad
13770,hgc,4,Bad
13870,ebh,5,Good
19720,dcb,4,Good
15408,ace,1,Good
16862,ibd,1,Good
17184,gad,3,Bad
17775,aif,1,Good
15298,geg,5,Good
10393,hde,5,Bad
17040,adg,1,Good
12685,igi,2,Bad
17830,gfh,1,Bad
18436,caa,2,Good
15416,gig,4,Bad
12718,cga,1,Good
19108,dgg,4,Good
17328,ihb,2,Good
11290,gbf,5,Bad
10725,efd,2,Bad
17566,gai,2,Good
14337,bfd,2,Bad
14328,ffg,1,Good
17424,ddg,4,Good
18665,cgd,5,Good
18053,cdc,3,Good
15723,fbf,3,Good
13463,iff,2,Good
15920,gif,5,Bad
12123,acb,4,Good
18170,dee,3,Good
18923,ihf,1,Bad
10683,bag,5,Bad
14005,ifb,4,Good
10005,bah,2,Bad
11193,cbb,4,Good
15267,bgf,4,Good
10281,bgi,1,Good
19976,caf,2,Good
11144,ece,4,Good
12898,cdb,2,Good
14027,gga,2,Bad
15334,fec,2,Bad
16129,dgh,2,Bad
11581,iaa,2,Bad
19637,faf,3,Bad
14266,aac,5,Bad
12732,eda,3,Bad
13771,hef,1,Good
16088,ddb,4,Good
10866,efg,4,Bad
13539,hcd,1,Good
12490,bac,2,Bad
13168,hec,1,Bad
17183,bfa,5,Good
12133,ahb,1,Good
13333,fda,2,Good
18745,ihi,4,Bad
17462,ghe,4,Good
11513,ici,3,Bad
17651,cfa,2,Good
19763,gcf,1,Bad
10416,dbc,1,Good
13643,bha,2,Good
15508,bhi,4,Bad
10368,bce,1,Bad
11924,ffd,1,Good
19701,bfg,5,Good
10607,bci,5,Bad
18408,ddh,5,Bad
19902,eie,5,Bad
16713,cfb,4,Bad
20000,ibc,1,Good
18598,dec,3,Bad
18298,cdh,5,Bad
10966,dcb,2,Bad
11916,ebc,3,Good
10734,eee,5,Bad
16621,gfh,2,Good
19101,eig,5,Bad
11219,aed,1,Good
10717,dga,4,Good
17830,hdh,3,Bad
12108,gac,3,Bad
16341,feb,5,Bad
16520,fii,3,Bad
17802,big,1,Good
16564,fac,2,Bad
17471,adf,1,Good
15389,igc,1,Bad
10767,egi,5,Bad
13570,bah,5,Bad
16751,bii,5,Good
17241,baa,1,Bad
11062,ifi,5,Good
19590,hhf,5,Good
13641,fic,4,Good
11365,fdg,2,Good
18821,ifi,2,Good
15761,eef,4,Bad
19894,dhf,1,Good
13839,ghg,5,Good
15574,hci,2,Bad
17284,fah,2,Good
11916,fda,3,Good
10118,dba,3,Good
11616,dbg,2,Good
12906,eic,5,Good
14856,gef,4,Good
11592,cdb,2,Bad
15750,agf,1,Good
16466,efb,1,Good
11763,feh,1,Bad
12766,dgh,5,Good
17006,gia,3,Bad
10714,aba,4,Bad
14784,ada,1,Bad
15250,ceg,4,Good
12560,ggh,2,Good
16331,hia,1,Bad
14010,ghe,1,Bad
17544,chb,3,Bad
13084,hei,1,Bad
11917,geh,2,Good
13187,hbi,5,Bad
11469,hdi,5,Bad
16928,bii,4,Good
18256,hdc,3,Bad
13289,ade,2,Good
10370,ebf,4,Bad
16772,dih,1,Good
14515,bch,4,Bad
16674,gbg,5,Bad
10151,add,3,Bad
18194,dgi,3,Bad
16341,aea,4,Good
16584,daf,1,Good
13930,heh,1,Good
16126,cgb,5,Bad
16519,dhg,1,Bad
13757,hfd,5,Good
13858,gca,5,Good
15252,fhh,5,Good
13090,dai,4,Good
17339,gfa,1,Bad
17963,ega,2,Good
18712,dcf,5,Good
10486,egi,4,Good
12249,heg,5,Bad
10375,bff,3,Good
11479,ace,2,Bad
12728,gdd,4,Good
17752,fdi,5,Bad
18408,fdi,1,Bad
13504,dih,4,Bad
16019,iia,5,Good
19483,iii,5,Bad
18649,cbi,2,Good
17205,hic,4,Bad
12379,adc,5,Good
15259,bag,5,Good
19558,bge,2,Good
18676,hff,3,Bad
17858,ihd,1,Bad
14051,icg,1,Bad
10990,dab,2,Bad
13195,bea,2,Bad
19892,cig,3,Bad
10637,bia,3,Bad
11123,fhc,1,Good
15052,aha,3,Good
15160,gaa,3,Good
19627,feb,4,Bad
11594,fca,3,Bad
17415,eha,3,Good
19671,egb,5,Bad
11757,afe,1,Good
11968,ahg,2,Bad
18112,eeb,3,Good
12113,bcg,4,Bad
11002,gcf,4,Bad
13294,gha,3,Bad
15644,hgh,5,Bad
13873,cdc,1,Good
10633,idc,5,Good
11225,fga,1,Bad
17386,cdc,5,Bad
12143,baf,1,Good
10508,edg,2,Bad
15596,ade,3,Good
12218,agh,4,Bad
16450,aad,2,Bad
14373,bca,3,Bad
17097,ccd,2,Good
16181,hca,3,Good
10600,aig,2,Good
17840,hfe,4,Bad
12771,bhb,1,Good
17588,ebh,3,Bad
14690,ahe,1,Bad
10899,gcb,5,Good
16387,dga,3,Bad
14912,iae,2,Good
17162,adb,2,Good
14412,dia,3,Bad
15977,ecf,1,Good
18047,bba,1,Bad
12919,aah,3,Bad
12543,gae,4,Bad
12004,cbf,1,Good
15764,efb,3,Good
10725,abc,5,Good
12017,igh,5,Bad
14475,gid,2,Bad
13440,ccd,1,Bad
10483,ced,5,Good
16938,ahf,4,Good
18359,bac,3,Bad
10345,dad,1,Bad
16845,def,2,Bad
17357,cfa,1,Bad
12010,fhc,3,Good
12852,afi,2,Bad
10170,ihf,1,Bad
14715,fic,5,Good
15944,fdc,1,Bad
16044,gda,3,Bad
18095,dic,5,Bad
17117,hcg,2,Good
19707,eca,3,Bad
19927,fcc,5,Bad
10984,ggi,1,Bad
10968,aid,3,Good
13728,icb,1,Bad
19836,fch,5,Bad
10297,feb,3,Bad
12458,hbb,5,Bad
13250,cba,1,Good
16555,idf,1,Bad
14126,fca,4,Bad
14261,hbb,5,Good
14252,edg,3,Good
10597,ebc,5,Bad
18886,bhh,3,Good
14674,abc,2,Good
13385,fae,3,Good
10865,iba,3,Bad
12521,ehb,4,Bad
16464,gae,2,Bad
19391,gea,2,Good
14739,iia,5,Bad
17920,iai,3,Good
17424,agf,3,Bad
18776,gge,5,Good
10767,ggh,5,Good
15421,dci,4,Bad
19769,ccc,3,Bad
19369,bbc,5,Good
10781,ihb,2,Bad
11888,dab,2,Good
13185,ehd,1,Good
18153,ged,5,Bad
10178,ehh,4,Bad
17323,dah,5,Good
17736,deh,2,Good
13778,ggh,1,Good
13234,fbi,1,Good
13631,geg,2,Good
19089,bbg,2,Bad
12288,geh,1,Bad
15183,had,4,Bad
10148,ech,3,Good
18928,heg,1,Good
13692,adf,3,Bad
12442,hed,1,Good
17710,aff,1,Good
13679,hbc,3,Bad
13401,ffd,3,Bad
13094,fai,3,Bad
10278,bcf,1,Good
19231,dae,4,Good
11560,fce,4,Bad
15571,igb,4,Bad
16461,hga,4,Bad
14183,iea,5,Bad
14254,aab,2,Good
17612,iaa,5,Good
11015,fce,4,Bad
18702,fgc,3,Bad
19035,cgi,1,Good
15789,gfh,5,Bad
12985,fdf,1,Good
15785,dcd,5,Bad
16436,iec,1,Good
13631,hde,5,Bad
19514,eie,3,Bad
19840,ffg,4,Good
16748,dca,3,Bad
16662,cdg,3,Good
15835,caa,5,Good
13831,dcf,4,Bad
16801,bch,5,Bad
12869,gfb,4,Good
19049,abe,4,Good
14865,ahh,3,Good
19503,fff,4,Bad
14033,ibf,4,Bad
19206,gea,5,Bad
16940,efg,1,Bad
18877,dcb,2,Bad
13921,ghg,4,Bad
11740,gdd,5,Good
13493,ihi,4,Bad
11664,dcd,2,Bad
15612,igf,5,Good
12698,cca,2,Bad
10012,gag,2,Good
11683,gig,5,Bad
14098,edc,3,Good
12501,eba,3,Bad
10337,ffi,2,Good
17953,dff,3,Good
13749,chb,4,Good
11852,ehi,5,Good
16255,gei,3,Bad
18279,ddb,4,Bad
17528,dga,4,Bad
13279,dbg,3,Good
14590,bei,5,Bad
19189,fca,3,Bad
17515,ihb,1,Good
13799,ebd,2,Bad
13913,eif,3,Good
16066,dfg,4,Bad
12459,gai,4,Bad
10210,ddc,5,Bad
16196,edb,2,Bad
16119,dea,2,Bad
15323,dbb,5,Bad
13620,geb,2,Bad
13844,fff,5,Good
14910,cde,3,Bad
17885,cdi,2,Good
11251,bae,5,Good
17536,gda,5,Bad
12026,eba,4,Good
11575,dfe,2,Good
12064,hhb,4,Bad
18894,hca,1,Good
12574,dai,5,Good
18475,ega,3,Bad
13591,gdd,2,Bad
16593,che,4,Bad
16452,bga,5,Bad
16831,gfe,1,Good
12831,dga,4,Good
12855,gic,5,Bad
14641,idf,5,Bad
18408,cfb,4,Good
12918,dai,4,Bad
16666,fef,5,Good
18092,iac,2,Bad
14027,ebd,1,Good
16462,ied,1,Bad
15384,aig,2,Bad
10811,gai,4,Bad
19442,fga,1,Bad
13266,dei,3,Bad
16263,bgf,2,Good
18663,efb,4,Good
13805,aei,5,Bad
14083,fib,3,Good
12048,ghb,2,Bad
12524,ihg,2,Good
10270,afg,4,Bad
17943,adf,1,Bad
11548,die,5,Bad
17842,gfi,5,Good
19405,fhb,2,Bad
15837,eif,4,Bad
15852,abh,5,Good
12489,ahf,5,Bad
14751,dea,4,Good
12655,fhb,2,Good
18866,fea,2,Bad
14713,igd,2,Bad
18981,cdc,3,Bad
13851,ddg,2,Good
13858,hhi,3,Good
14643,ace,3,Bad
16799,bac,5,Bad
10402,ife,4,Bad
19421,cfb,3,Bad
12616,bbf,5,Bad
15586,dff,2,Bad
17416,bhi,5,Bad
14315,hid,4,Good
10083,eia,2,Good
19153,hfi,5,Good
19309,hda,3,Bad
12199,fgh,2,Good
17351,cfa,1,Good
19150,ecf,4,Good
19084,fba,1,Good
17005,dbd,1,Bad
11284,hhh,1,Bad
14786,cga,1,Bad
14366,dhe,2,Bad
16260,haa,5,Bad
12746,fhe,1,Bad
12073,cag,3,Bad
13470,hfb,4,Bad
16700,gfi,3,Bad
11634,heb,4,Good
13179,ide,4,Bad
10080,bee,4,Good
12753,gfc,4,Good
10259,bac,1,Bad
19416,hef,5,Good
18155,hea,4,Good
10580,igi,4,Bad
14686,bea,2,Bad
18726,hbh,1,Good
17735,iha,2,Good
19380,eig,4,Bad
15788,chb,2,Good
11004,hef,3,Good
18629,cib,4,Good
11272,fhb,4,Bad
16515,fch,1,Good
19046,chh,2,Good
12212,cbi,3,Bad
17449,aba,5,Good
19413,fee,3,Bad
17914,ifi,1,Bad
19540,eff,3,Good
11340,ige,3,Bad
15307,bbi,4,Bad
12678,ceh,4,Bad
10667,fhb,5,Bad
11057,fei,2,Bad
18582,bgi,1,Good
11828,ief,2,Bad
19950,fia,4,Bad
16702,iea,1,Bad
13325,gad,4,Bad
14500,dbf,3,Good
11122,hdg,4,Bad
17562,fia,2,Good
10180,cce,5,Good
17643,fhi,4,Good
11237,afc,4,Bad
18783,bed,5,Good
12088,hde,2,Bad
10898,cab,3,Bad
11930,dbg,4,Bad
13791,ifg,2,Good
14524,afe,3,Good
15828,gid,1,Good
11937,gfc,5,Good
13593,fce,4,Good
17443,egb,4,Good
14325,dag,5,Bad
14729,gag,1,Good
12120,efh,5,Good
19323,bib,1,Good
16888,adc,5,Bad
17581,cgf,1,Bad
15931,bha,2,Bad
18769,bda,3,Good
16439,egi,3,Bad
19268,cgc,2,Good
17423,agg,1,Bad
14631,eaa,2,Bad
11722,bgc,5,Good
19267,ece,3,Bad
15956,cff,2,Good
16278,fci,4,Good
17848,dgh,4,Good
18133,cdg,3,Good
14410,cgc,5,Bad
15008,cdb,4,Good
16051,gdg,2,Bad
11070,fdc,4,Good
12916,aba,1,Bad
16414,chd,1,Good
19931,ebi,2,Bad
19678,cad,1,Bad
17078,bbf,4,Good
10090,abd,4,Bad
18465,dib,3,Good
13154,eca,5,Good
19702,hai,5,Good
15683,hag,5,Bad
17392,fih,1,Bad
16403,cgg,3,Bad
17283,fig,5,Bad
13922,fia,3,Good
13282,ggc,3,Bad
10613,fih,4,Good
19311,eae,1,Bad
19960,ida,3,Good
13274,dhi,2,Good
10080,hbd,4,Good
17457,afd,2,Good
15037,gdc,3,Good
10549,iaa,2,Good
18019,dbd,4,Good
12505,cah,1,Bad
13873,ccd,2,Bad
14289,eia,3,Bad
13871,ggi,2,Good
14246,egg,2,Good
19471,bha,4,Bad
10139,ibi,1,Good
14085,dbg,1,Good
16691,fcc,1,Bad
16018,aha,5,Good
16346,bcf,3,Bad
13525,gac,1,Bad
19409,edc,5,Bad
13267,ehg,4,Good
15839,ehd,1,Bad
12275,abb,5,Bad
14425,bbh,2,Good
11122,gef,4,Good
19404,gab,4,Bad
15257,bfa,5,Good
11302,acb,3,Bad
12704,iic,3,Good
15629,ebi,5,Good
19569,gca,2,Bad
18076,bhi,2,Good
17303,cdf,5,Bad
18559,bbh,3,Good
11556,ebi,5,Bad
10639,baf,1,Bad
12623,eci,2,Good
17122,gih,5,Bad
13756,fde,4,Good
16442,hah,2,Good
16773,bei,2,Good
17656,cfh,5,Good
13197,dhd,4,Good
16783,aec,1,Good
13110,iah,5,Bad
11891,ceh,5,Good
14444,cdg,1,Bad
12524,afg,1,Bad
19647,fdi,4,Good
11666,gdf,1,Bad
18880,hig,4,Bad
13144,ahc,4,Bad
15488,eed,3,Good
16173,cgb,1,Bad
15386,hgg,5,Bad
11979,cig,1,Bad
16455,big,5,Bad
15989,fhd,1,Bad
14159,bai,1,Bad
14359,afg,3,Good
13337,gba,4,Good
18656,ihh,2,Bad
16978,hdc,4,Bad
18904,icg,2,Good
15807,afa,1,Good
14441,fgd,5,Good
14693,aed,3,Bad
16170,ihh,2,Bad
13367,gcf,1,Good
14218,acd,4,Good
14632,afb,3,Bad
19374,hgh,1,Bad
18107,bce,5,Bad
11293,fib,4,Bad
11675,fhf,1,Bad
13727,gdf,3,Bad
19687,ggd,5,Bad
16115,bgd,2,Good
19205,efa,2,Good
19980,cah,1,Good
10447,dhe,1,Bad
16818,bec,2,Good
12343,idh,3,Good
13954,abi,3,Good
10390,egi,5,Good
17212,ghe,3,Good
16655,dbi,2,Bad
16306,eag,4,Good
10403,bfa,4,Bad
15999,gaa,1,Good
12779,ahb,4,Good
14326,cbb,1,Good
17557,gbi,5,Bad
16338,aac,3,Bad
17094,daf,1,Bad
10096,dfc,3,Bad
19709,acg,3,Bad
12702,iai,1,Good
12612,bef,3,Good
14240,cdi,2,Bad
16239,cgc,4,Good
19062,idf,5,Bad
18660,fib,4,Bad
18320,fhi,3,Good
16341,ahc,3,Bad
15026,aee,3,Bad
18199,ebb,3,Bad
11306,bab,4,Bad
17261,dga,1,Good
10481,idb,4,Good
17766,fce,2,Good
10563,chb,1,Bad
17711,iea,4,Good
11125,hfg,1,Bad
16317,egd,4,Good
11515,adg,2,Good
18368,ddg,5,Bad
11885,iad,1,Bad
14745,bbb,1,Good
10694,ace,4,Good
19941,fai,3,Good
17123,adh,2,Good
13496,ceg,3,Bad
11012,ffd,4,Bad
10331,ggc,2,Good
19502,ica,1,Good
15947,hie,5,Good
14824,bca,3,Bad
18208,dba,5,Good
10628,chd,5,Good
16867,hge,1,Good
16602,hdi,4,Good
10740,deb,1,Good
10125,hbb,2,Good
13941,aad,4,Bad
14147,dhe,1,Bad
10303,ahd,4,Bad
13070,eae,3,Good
19834,gad,3,Good
11900,dfg,1,Bad
17854,acc,4,Bad
16961,cfi,5,Good
11582,hbi,4,Bad
18473,iig,2,Good
10413,efa,2,Bad
12912,dfc,1,Good
17195,hhh,3,Bad
17262,fgg,5,Good
15720,dag,3,Good
10591,ieg,5,Bad
14425,cfg,3,Bad
11346,fif,1,Good
17111,ecc,3,Bad
19278,cic,5,Good
12913,fea,4,Good
18823,gdg,3,Good
13729,dbd,2,Good
10206,bai,3,Bad
13481,ddg,3,Bad
14182,gea,1,Bad
10965,aff,4,Bad
11903,ddc,2,Bad
19238,gac,4,Bad
14350,bge,3,Bad
16615,fei,5,Bad
16047,cie,1,Bad
11578,fai,4,Good
18235,deh,1,Good
16174,bhd,5,Good
17722,bea,3,Bad
13057,aei,4,Good
10375,ffg,5,Good
16512,igi,1,Good
13444,ica,2,Bad
19577,iaa,2,Bad
19422,abf,2,Good
13746,bha,2,Good
16592,afa,4,Bad
18488,eah,4,Bad
18012,gad,1,Bad
18504,dib,4,Bad
17769,ggh,2,Bad
10261,cab,5,Good
15205,dbe,1,Bad
12626,eee,3,Good
15453,dib,4,Good
18778,cib,5,Good
12101,abd,4,Good
17914,cfi,4,Bad
17303,cgh,1,Bad
11472,bfb,4,Good
15980,ide,1,Bad
15977,adf,4,Bad
17178,bba,4,Good
18129,chg,2,Good
11792,fac,1,Good
15462,iba,2,Good
11924,bfg,5,Good
14589,fdi,2,Good
15246,ihf,2,Good
15590,bdb,4,Bad
13826,eag,2,Bad
19016,ehf,3,Bad
18246,egb,1,Bad
13594,baf,1,Good
15973,bca,5,Good
14849,cig,5,Good
19419,ihi,3,Good
12252,hhb,5,Bad
15139,iae,2,Bad
17841,ied,4,Good
10735,dai,4,Good
14818,ahc,2,Good
12929,ice,1,Bad
16581,dha,1,Bad
19871,gde,1,Bad
19292,geg,3,Good
14323,ibi,3,Good
11645,bhf,3,Bad
16266,bha,5,Bad
14250,ebi,1,Bad
16323,cdc,4,Good
15921,bbb,1,Good
19374,ahe,5,Bad
17204,adf,4,Good
15384,dhb,2,Bad
18474,ddb,4,Good
17509,cdd,4,Bad
13914,fbd,4,Bad
13910,agd,4,Good
18489,aec,2,Bad
19164,eie,4,Bad
15877,agi,2,Good
19519,dig,4,Good
13219,ead,2,Good
15040,hef,1,Good
15334,dbc,5,Good
12757,aab,1,Bad
17212,ibi,3,Good
14603,adh,1,Good
11513,bag,2,Bad
11409,ggg,4,Good
10303,hih,5,Good
17067,hbg,5,Good
11518,fgb,4,Good
14513,geh,1,Good
12009,hgb,2,Good
19379,dei,5,Good
12750,fcc,4,Good
18157,ieg,1,Good
18941,bcc,3,Good
10885,ebi,5,Bad
15836,ggg,2,Bad
19970,fdh,4,Bad
17532,hec,5,Bad
14458,ceg,3,Bad
18895,ghi,3,Good
18631,edi,3,Good
18853,fbf,1,Good
14647,eaa,3,Good
18308,cif,5,Good
18820,ddd,3,Bad
17967,icf,5,Bad
18720,gic,3,Bad
14948,icd,3,Bad
10801,hef,5,Bad
18668,abb,1,Good
17039,efg,1,Bad
17568,cib,4,Bad
18770,igi,3,Bad
15481,eac,4,Bad
16773,cbe,5,Bad
18634,aci,2,Bad
16376,agg,3,Good
14298,bae,4,Bad
17249,acc,1,Good
11487,bdg,1,Good
13262,gca,2,Bad
16702,dhb,2,Good
16047,dae,1,Good
12497,acc,2,Good
11339,cca,3,Good
17739,chh,4,Good
17521,eih,2,Good
18169,hef,2,Bad
11408,bba,3,Good
12854,agb,5,Bad
10333,gie,1,Good
18745,bfc,4,Bad
10750,cfa,2,Bad
10909,iah,4,Bad
14566,cgi,4,Good
11757,gha,4,Good
12324,fih,4,Good
19356,dee,3,Good
14841,eaf,5,Good
14178,bha,5,Good
16611,gca,5,Bad
13601,hba,5,Bad
15339,agi,1,Bad
13517,bhf,1,Good
11634,gih,1,Good
16476,fdf,1,Good
13646,aec,5,Good
19611,feb,3,Good
16040,ibe,5,Bad
17374,bhc,5,Good
15937,adg,5,Good
17292,ccc,4,Good
19396,bhi,2,Good
12801,geg,2,Bad
17221,edh,2,Good
11073,chb,3,Bad
11049,cig,3,Bad
15122,fah,1,Bad
18042,aia,1,Good
10368,def,1,Bad
16639,bgc,3,Good
17661,idi,5,Bad
11686,bie,2,Bad
18486,edb,2,Good
19659,cgh,2,Bad
19345,fce,2,Bad
19701,ica,4,Good
17436,gef,5,Bad
19264,acb,1,Good
12443,ihe,5,Bad
12103,hib,2,Good
18004,ceg,1,Good
19983,dee,2,Bad
10047,cfb,5,Good
10049,dgf,1,Good
18975,efd,4,Bad
11044,cig,4,Good
12205,dgb,1,Good
18787,ffe,3,Bad
16798,aca,1,Bad
11051,hhf,4,Bad
16178,had,4,Bad
17600,cge,4,Good
19087,hff,1,Bad
18621,hga,3,Bad
15677,hff,3,Good
12031,hic,4,Bad
12067,aie,2,Good
16785,faa,4,Bad
15734,idc,3,Good
17857,bch,1,Good
16210,cgg,3,Bad
14882,ahi,4,Good
16296,bfe,5,Good
16837,ihg,3,Bad
19112,gdb,3,Bad
11019,ehi,2,Bad
18765,had,4,Good
19311,eed,2,Bad
15508,dhf,2,Bad
13842,bgi,5,Bad
14315,gfh,1,Bad
16914,fha,2,Good
10334,bhi,5,Good
12140,baf,1,Bad
17611,bgf,2,Good
10446,cge,3,Bad
19714,abh,5,Good
13315,gge,1,Good
15559,fbi,4,Good
14472,hfd,3,Bad
11699,abb,2,Good
17616,hhi,4,Bad
12796,ffe,3,Bad
16116,gcg,5,Bad
17580,hhb,5,Good
10856,hab,4,Good
10739,ahd,1,Bad
10911,iec,4,Good
12551,ahc,4,Good
